# TerrainManager log started at 2025-09-22T15:28:03.0942795Z
2025-09-22T15:28:03.0942795Z [INFO] [Terrain][System] Terrain settings changed (VoxelSize 0→1 and chunkWorldSize (0.00, 0.00, 0.00)→(16.00, 16.00, 16.00)). Regenerating world...
2025-09-22T15:28:03.0966299Z [INFO] [Terrain][Regeneration] World regeneration: Cleaning up jobs...
2025-09-22T15:28:03.0992349Z [INFO] [Terrain][Regeneration] World regeneration: All jobs completed and resources disposed.
2025-09-22T15:28:03.2394717Z [INFO] [Terrain][System] Detailed terrain diagnostics will be written to C:/Users/anton/AppData/LocalLow/DefaultCompany/Tester\TerrainLogs\Terrain_20250922_152803.log
2025-09-22T15:28:03.2409956Z [INFO] [Terrain][System] TerrainManager enabled
2025-09-22T15:28:04.0596673Z [INFO] [Terrain][System] Start complete requestedMode=Hybrid runtimeMode=Hybrid chunkWorldSize=(16.00,16.00,16.00) voxelSize=1.000 loadDistance=64.0 maxChunksPerFrame=4
2025-09-22T15:28:04.0778023Z [INFO] [Terrain][Regeneration] World regeneration: Starting new terrain generation...
2025-09-22T15:28:05.5779346Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,1,2) lod=0 source=new worldPos=(48.00,16.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5779346Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,1,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5789348Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,2,2) lod=0 source=new worldPos=(48.00,32.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5789348Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,2,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5789348Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,0,3) lod=0 source=new worldPos=(48.00,0.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5789348Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,0,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5794397Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,1,3) lod=0 source=new worldPos=(48.00,16.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5794397Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,1,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5794397Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,2,3) lod=0 source=new worldPos=(48.00,32.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5799441Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,2,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5799441Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,0,4) lod=0 source=new worldPos=(48.00,0.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5799441Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,0,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5799441Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,1,4) lod=0 source=new worldPos=(48.00,16.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5799441Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,1,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5799441Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,2,4) lod=0 source=new worldPos=(48.00,32.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5799441Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,2,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5799441Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,0,-4) lod=0 source=new worldPos=(64.00,0.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5814562Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,0,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5814562Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,1,-4) lod=0 source=new worldPos=(64.00,16.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5814562Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,1,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5819706Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,2,-4) lod=0 source=new worldPos=(64.00,32.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5819706Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,2,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5819706Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,0,-3) lod=0 source=new worldPos=(64.00,0.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5819706Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,0,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5819706Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,1,-3) lod=0 source=new worldPos=(64.00,16.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5819706Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,1,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5819706Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,2,-3) lod=0 source=new worldPos=(64.00,32.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5819706Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,2,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5829756Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,0,-2) lod=0 source=new worldPos=(64.00,0.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5829756Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,0,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5829756Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,1,-2) lod=0 source=new worldPos=(64.00,16.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5829756Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,1,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5829756Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,2,-2) lod=0 source=new worldPos=(64.00,32.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5829756Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,2,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5839765Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,0,-1) lod=0 source=new worldPos=(64.00,0.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5839765Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,0,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5839765Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,1,-1) lod=0 source=new worldPos=(64.00,16.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5839765Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,1,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5839765Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,2,-1) lod=0 source=new worldPos=(64.00,32.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5839765Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,2,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5839765Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,0,0) lod=0 source=new worldPos=(64.00,0.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5839765Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,0,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5849762Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,1,0) lod=0 source=new worldPos=(64.00,16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5849762Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5854810Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,2,0) lod=0 source=new worldPos=(64.00,32.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5854810Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,2,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5854810Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,0,1) lod=0 source=new worldPos=(64.00,0.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5854810Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,0,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5854810Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,1,1) lod=0 source=new worldPos=(64.00,16.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5854810Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,1,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5854810Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,2,1) lod=0 source=new worldPos=(64.00,32.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5854810Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,2,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5854810Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,0,2) lod=0 source=new worldPos=(64.00,0.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5854810Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,0,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5854810Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,1,2) lod=0 source=new worldPos=(64.00,16.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5854810Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,1,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5869859Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,2,2) lod=0 source=new worldPos=(64.00,32.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5869859Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,2,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5869859Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,0,3) lod=0 source=new worldPos=(64.00,0.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5869859Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,0,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5869859Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,1,3) lod=0 source=new worldPos=(64.00,16.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5869859Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,1,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5869859Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,2,3) lod=0 source=new worldPos=(64.00,32.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5879915Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,2,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5879915Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,0,4) lod=0 source=new worldPos=(64.00,0.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5879915Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,0,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5879915Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,1,4) lod=0 source=new worldPos=(64.00,16.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5879915Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,1,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.5879915Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,2,4) lod=0 source=new worldPos=(64.00,32.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:05.5889924Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,2,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:05.8016331Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,0,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.968
2025-09-22T15:28:05.8041447Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,1,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.423
2025-09-22T15:28:05.8041447Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,2,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8041447Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,0,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.934
2025-09-22T15:28:05.8041447Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,1,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.435
2025-09-22T15:28:05.8041447Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,2,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8056631Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,0,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.921
2025-09-22T15:28:05.8056631Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,1,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.579
2025-09-22T15:28:05.8056631Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,2,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8056631Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,0,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.973
2025-09-22T15:28:05.8066813Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,1,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.405
2025-09-22T15:28:05.8066813Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,2,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8066813Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,0,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.982
2025-09-22T15:28:05.8066813Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,1,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.374
2025-09-22T15:28:05.8066813Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,2,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8081980Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,0,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.961
2025-09-22T15:28:05.8081980Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,1,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.388
2025-09-22T15:28:05.8081980Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,2,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8081980Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,0,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.988
2025-09-22T15:28:05.8092168Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,1,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.327
2025-09-22T15:28:05.8092168Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,2,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8097353Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,0,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.957
2025-09-22T15:28:05.8097353Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,1,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.227
2025-09-22T15:28:05.8102511Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,2,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8107799Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,0,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.872
2025-09-22T15:28:05.8107799Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,1,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.665
2025-09-22T15:28:05.8107799Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-4,2,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8107799Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,0,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.994
2025-09-22T15:28:05.8107799Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,1,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.070
2025-09-22T15:28:05.8123075Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,2,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8123075Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,0,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.931
2025-09-22T15:28:05.8128373Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,1,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.343
2025-09-22T15:28:05.8128373Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,2,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8128373Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,0,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.921
2025-09-22T15:28:05.8128373Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,1,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.279
2025-09-22T15:28:05.8138509Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,2,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8138509Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,0,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.919
2025-09-22T15:28:05.8138509Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,1,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.639
2025-09-22T15:28:05.8138509Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,2,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8138509Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,0,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.950
2025-09-22T15:28:05.8138509Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,1,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.210
2025-09-22T15:28:05.8153641Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,2,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8153641Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,0,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.935
2025-09-22T15:28:05.8153641Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,1,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.551
2025-09-22T15:28:05.8153641Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,2,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8163783Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,0,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.927
2025-09-22T15:28:05.8163783Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,1,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.396
2025-09-22T15:28:05.8163783Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,2,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8163783Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,0,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.861
2025-09-22T15:28:05.8163783Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,1,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.501
2025-09-22T15:28:05.8163783Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,2,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8178912Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,0,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.831
2025-09-22T15:28:05.8178912Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,1,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.729
2025-09-22T15:28:05.8178912Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-3,2,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8178912Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,0,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.939
2025-09-22T15:28:05.8189043Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,1,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.471
2025-09-22T15:28:05.8199338Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,2,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8199338Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,0,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.909
2025-09-22T15:28:05.8209494Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,1,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.573
2025-09-22T15:28:05.8219477Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-2,2,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
